./output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0_conscost0.99_run1_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run4_rep0_counts.csv,2981,2000,207,2,1,2,1,102,49,0.8119581470835743,1.0,0.8119581470835743,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run4_rep0_counts.csv,3194,2000,214,2,1,1,4,152,50,0.8046709232645277,1.0,0.8046709232645277,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,91,2000,116,2,2,0,1,117,38,0.8212581999999894,0.99901,0.8220699999999893,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,426,2000,218,3,3,2,1,114,47,0.8097176042939979,1.0,0.8097176042939979,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,730,2000,202,2,1,2,3,132,53,0.8111184014422866,1.0,0.8111184014422866,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,1034,2000,184,4,2,4,1,106,49,0.807748428469932,1.0,0.807748428469932,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,1369,2000,203,1,2,0,2,134,47,0.8027864588223363,1.0,0.8027864588223363,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,1551,2000,175,4,4,1,1,108,44,0.8074541999989362,1.0,0.8074541999989362,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,1856,2000,205,2,3,0,3,115,47,0.81305999999998,1.0,0.81305999999998,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,2008,2000,184,7,2,1,3,118,48,0.8058407674406155,1.0,0.8058407674406155,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,2069,2000,208,1,3,1,0,117,46,0.8128579817554739,1.0,0.8128579817554739,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,2342,2000,218,1,3,3,1,109,38,0.8035682431173177,1.0,0.8035682431173177,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,2434,2000,236,1,2,1,4,114,41,0.8030639999999737,0.999505,0.8034599999999736,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,2647,2000,217,0,1,3,2,117,52,0.8030900384281062,1.0,0.8030900384281062,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,2859,2000,161,4,1,0,1,111,37,0.8157566666666479,1.0,0.8157566666666479,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,2981,2000,174,1,1,1,1,144,38,0.8088299999999784,1.0,0.8088299999999784,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run7_rep0_counts.csv,3194,2000,224,1,0,2,1,132,49,0.8014519513104507,1.0,0.8014519513104507,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,91,2000,107,1,1,1,2,125,42,0.8209089999999895,1.0,0.8209089999999895,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,426,2000,212,3,1,2,1,125,45,0.8134879999999882,1.0,0.8134879999999882,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,730,2000,185,1,0,4,0,103,40,0.8023277136130221,1.0,0.8023277136130221,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,1034,2000,230,2,6,4,1,104,45,0.8020539999999742,0.999505,0.8024499999999741,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,1369,2000,188,2,4,2,1,121,50,0.8089501108045983,1.0,0.8089501108045983,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,1551,2000,226,3,3,4,2,139,37,0.8089317874578974,1.0,0.8089317874578974,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,1856,2000,199,3,2,1,4,118,48,0.8017966666666388,1.0,0.8017966666666388,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,2008,2000,219,4,3,3,2,133,33,0.8044784690536243,1.0,0.8044784690536243,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,2069,2000,210,7,2,2,3,127,46,0.8037803908780167,1.0,0.8037803908780167,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,2342,2000,240,2,1,1,2,130,45,0.8085726666666402,0.999505,0.8089686666666401,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,2434,2000,227,0,3,2,1,107,41,0.8066181589672415,0.999505,0.8070141589672415,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,2647,2000,216,4,2,5,3,99,45,0.8035161836729956,1.0,0.8035161836729956,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,2859,2000,165,2,3,2,3,116,46,0.8100033333333133,1.0,0.8100033333333133,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,2981,2000,214,4,1,2,1,117,56,0.8028256147070303,1.0,0.8028256147070303,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run0_rep0_counts.csv,3194,2000,193,1,2,1,1,108,45,0.8047243617661893,1.0,0.8047243617661893,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,91,2000,85,2,1,0,1,109,52,0.2327528084439103,0.999505,0.8205309999999897,0.28380247072419
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,426,2000,171,1,0,1,3,129,36,0.2287615272972708,0.999505,0.8031799999999737,0.2850134039848542
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,730,2000,218,1,1,1,3,130,50,0.2406510073257456,1.0,0.806389999999977,0.2984293321079249
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,1034,2000,201,5,1,2,2,127,38,0.2430152786362353,1.0,0.8002233333333054,0.3036943647275249
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,1369,2000,236,1,2,3,2,128,48,0.26206286555033786,1.0,0.8004677787797798,0.32735016713011894
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,1551,2000,225,3,7,1,3,108,45,0.27370031252689125,0.99901,0.8018299999999733,0.3416994973535579
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,1856,2000,198,1,1,0,3,112,58,0.2816875924835675,0.999505,0.8012799999999723,0.35175066708292263
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,2008,2000,194,5,3,2,1,127,48,0.2915621706339028,1.0,0.8009599999999722,0.3640054068426935
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,2069,2000,171,2,1,0,1,136,44,0.2934185679630946,1.0,0.8016999999999727,0.3660096018010748
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,2342,2000,182,4,2,2,1,112,47,0.3040835126367373,1.0,0.8005199999999718,0.37987823752310956
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,2434,2000,187,2,0,3,0,121,48,0.30624981525119155,1.0,0.801679999999973,0.3819933146873926
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,2647,2000,212,4,1,6,2,104,41,0.3147471659714466,0.999505,0.8004899999999724,0.3934007317790326
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,2859,2000,190,3,1,2,2,113,35,0.3208666361315086,1.0,0.8001899999999718,0.4009806505351339
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,2981,2000,185,2,1,2,2,118,54,0.32427404060648196,1.0,0.800239999999972,0.4052559456932959
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run0_rep0_counts.csv,3194,2000,201,1,2,3,2,125,36,0.3329243915912989,0.999505,0.8005999999999723,0.41605318365600624
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,91,2000,87,2,1,1,0,148,51,0.23194751479193498,1.0,0.8210169999999893,0.2825185802399106
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,426,2000,194,1,3,0,3,112,31,0.23361301361878473,0.99901,0.8035933333333083,0.2910182469544075
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,730,2000,200,2,1,4,1,133,61,0.240821663632232,1.0,0.8005399999999717,0.30079010030520953
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,1034,2000,221,1,1,2,6,117,55,0.24903388914386884,0.999505,0.8020599999999739,0.3106726228383229
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,1369,2000,217,1,1,4,1,118,48,0.2588407438211079,1.0,0.8041877777777542,0.32193245914922725
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,1551,2000,161,2,6,1,0,124,54,0.27331244138052757,0.999505,0.8015299999999737,0.34117406195390015
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,1856,2000,170,0,0,2,4,111,44,0.2920018263276925,0.999505,0.8016039817214352,0.36449601280777655
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,2008,2000,212,3,0,1,0,142,46,0.2982652092082369,0.999505,0.8047199999999753,0.37086487906068555
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,2069,2000,203,0,2,2,2,132,50,0.29848366606199767,1.0,0.8026099999999737,0.3719078387138076
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,2342,2000,183,3,1,3,1,126,48,0.31291149140727215,1.0,0.8009119999999723,0.3906452259328062
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,2434,2000,199,1,2,3,3,119,42,0.31554616646306205,1.0,0.8018188888888623,0.3935514878017383
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,2647,2000,196,4,1,1,3,112,44,0.31806573589946735,1.0,0.8011299999999729,0.39699614518323695
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,2859,2000,203,0,2,2,5,126,40,0.33390231359352185,1.0,0.8062720671113967,0.4141838387769406
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,2981,2000,176,6,1,2,2,118,36,0.33287422859860694,1.0,0.8035283919471264,0.41426018497615225
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run3_rep0_counts.csv,3194,2000,183,4,1,4,0,122,54,0.33936572853368185,0.999505,0.8011199999999729,0.42391241100125693
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,91,2000,109,2,3,0,3,140,37,0.7236338539402689,1.0,0.8216199999999894,0.8807453125937631
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,426,2000,225,0,3,4,4,92,39,0.703358001265441,1.0,0.8058362222221997,0.8728548595778285
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,730,2000,184,0,2,1,1,123,42,0.699225635132563,1.0,0.8076921098351503,0.8657062414640728
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,1034,2000,196,2,0,0,3,124,41,0.702727371433368,1.0,0.8180146978618761,0.859058093902227
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,1369,2000,207,3,1,3,1,132,39,0.6890276988373484,1.0,0.8066193437284369,0.8542187423405638
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,1551,2000,220,1,0,0,0,127,52,0.689105800134828,1.0,0.8102114080244585,0.8505239786072795
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,1856,2000,202,0,0,1,3,124,49,0.6924539331125311,1.0,0.8171895908360963,0.8473853514658709
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,2008,2000,181,1,0,2,1,119,42,0.6864290513363451,1.0,0.8137107032299626,0.8435782547296001
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,2069,2000,191,4,2,3,4,117,54,0.6813334216014364,1.0,0.809094521150992,0.8421090869287773
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,2342,2000,197,1,3,3,2,118,36,0.6926653619784594,1.0,0.8221532422851241,0.8424974166315191
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,2434,2000,221,2,4,0,1,126,34,0.6804258773369903,1.0,0.806659999999977,0.8435103866374366
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,2647,2000,195,2,1,1,2,98,54,0.6814320766497497,1.0,0.8076955555555362,0.843666418525278
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,2859,2000,216,2,1,2,4,106,49,0.6941109860513026,1.0,0.8282264653611934,0.8381307918163504
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,2981,2000,193,2,1,3,3,134,49,0.6764903334627344,1.0,0.8083258754257158,0.8369298751799827
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run4_rep0_counts.csv,3194,2000,191,2,2,0,1,123,39,0.6773026127884381,1.0,0.8126592873329858,0.8334383371554508
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,91,2000,102,0,0,3,3,122,45,0.7242163342880756,1.0,0.8225649999999877,0.880446749641356
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,426,2000,180,2,0,1,6,107,42,0.7029799406763313,1.0,0.8076199999999758,0.8704389808703115
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,730,2000,182,2,2,3,1,112,28,0.6989434230733972,1.0,0.8114922056160311,0.8613274596179284
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,1034,2000,206,3,3,4,2,124,47,0.7099542593104596,1.0,0.8286264616980399,0.8568070317176082
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,1369,2000,234,2,2,0,2,121,38,0.6967210954331112,1.0,0.8199239180263284,0.8497947135976764
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,1551,2000,184,1,1,2,3,118,40,0.6890052770572693,1.0,0.8160831450319959,0.8443472624893061
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,1856,2000,188,2,4,2,4,129,54,0.6951645589600034,1.0,0.8208274490311341,0.8469246430195663
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,2008,2000,215,4,0,2,3,106,43,0.6902524255146357,1.0,0.8171889999999823,0.8446424439370004
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,2069,2000,204,4,1,2,0,116,50,0.6852247093344097,1.0,0.8126009999999855,0.8432204378218779
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,2342,2000,216,3,0,0,0,133,37,0.6815851836990258,1.0,0.8098899999999752,0.8415805050924389
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,2434,2000,204,1,1,3,1,140,42,0.680055013549414,1.0,0.8092600171925763,0.8403304378537372
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,2647,2000,241,1,1,2,5,122,48,0.6861950669392595,1.0,0.820794461596291,0.8360357215565701
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,2859,2000,186,1,2,1,5,127,49,0.6721368861998211,1.0,0.8060502517573848,0.8338741805059456
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,2981,2000,209,4,2,3,0,146,53,0.6765185368458687,1.0,0.8129077818638221,0.8322309986535449
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run3_rep0_counts.csv,3194,2000,202,0,3,4,2,117,44,0.6692506852774506,1.0,0.8064016828431363,0.8299259556376277
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,91,2000,94,0,2,0,1,111,40,0.22983697417000973,0.999505,0.8209089999999893,0.2801555366562983
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,426,2000,226,1,6,4,1,121,49,0.23669386076190685,1.0,0.8027436448162062,0.2948241196978573
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,730,2000,190,0,2,0,3,117,50,0.2497232722075239,0.999505,0.8025499999999741,0.3112943286692093
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,1034,2000,217,2,0,0,3,124,52,0.2578294615000631,1.0,0.8002638401711769,0.32219193534254276
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,1369,2000,204,2,3,0,1,110,48,0.2678689368827424,1.0,0.8041788278198447,0.3331560817823642
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,1551,2000,198,1,1,4,2,114,42,0.27177057039606056,1.0,0.8005083540852705,0.33950235669360085
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,1856,2000,188,1,1,2,0,127,40,0.2847555020035797,0.999505,0.8008399999999727,0.35574119236656104
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,2008,2000,190,3,2,1,3,104,49,0.29639138506278,1.0,0.8014199999999733,0.36979333923059304
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,2069,2000,168,2,2,2,1,102,51,0.2960164153266611,1.0,0.8010499999999722,0.36954385993689953
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,2342,2000,241,1,2,3,3,119,43,0.306871868397877,1.0,0.8119555555555352,0.3780539156252426
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,2434,2000,178,0,3,2,2,115,49,0.3051894859961349,1.0,0.8001062683690752,0.38142647800437757
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,2647,2000,174,5,2,3,1,132,42,0.31563839564712115,1.0,0.8030799999999753,0.39299557131533364
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,2859,2000,214,3,3,1,1,124,44,0.3231645194663664,1.0,0.8019422222221984,0.4029744254369572
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,2981,2000,234,3,4,1,1,103,46,0.3294777590888157,1.0,0.8015699999999734,0.41108940564159807
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.01_conscost0.99_run6_rep0_counts.csv,3194,2000,242,1,2,1,4,112,32,0.34000976442034847,1.0,0.8012699999999733,0.4243679921566369
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,91,2000,89,1,1,1,2,127,39,0.8196300999999897,0.999505,0.8200359999999897,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,426,2000,235,1,3,3,1,101,37,0.8041450478326039,1.0,0.8041450478326039,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,730,2000,191,2,2,1,1,89,44,0.8009616894727248,1.0,0.8009616894727248,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,1034,2000,190,3,2,2,1,109,51,0.8065139999999749,0.999505,0.8069099999999748,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,1369,2000,200,1,0,0,1,126,51,0.8092439999999773,0.999505,0.8096399999999773,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,1551,2000,214,2,3,1,1,126,41,0.8053470135386038,1.0,0.8053470135386038,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,1856,2000,192,1,1,3,1,113,51,0.8097263111111054,0.999505,0.8101311111111054,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,2008,2000,222,1,0,5,1,127,53,0.8020139999999744,0.999505,0.8024099999999743,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,2069,2000,216,1,1,2,2,138,51,0.8006005189701867,1.0,0.8006005189701867,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,2342,2000,181,2,2,0,1,131,40,0.8073258735060838,1.0,0.8073258735060838,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,2434,2000,184,1,0,0,0,118,49,0.8040051794205957,0.99901,0.8048070794205956,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,2647,2000,227,1,2,3,3,122,43,0.8061573333333136,0.999505,0.8065533333333136,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,2859,2000,183,5,4,1,0,139,36,0.8334499999999743,1.0,0.8334499999999743,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,2981,2000,210,2,2,1,1,114,49,0.8049399999999745,1.0,0.8049399999999745,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0_conscost0.99_run8_rep0_counts.csv,3194,2000,221,2,0,1,3,112,43,0.8310539999999782,1.0,0.8310539999999782,1.0
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run2_rep0_counts.csv,generation,active_cell_count,latent_cell_count,active_turned_latent,latent_turned_active,latent_died,latent_proliferated,number_mutations,number_dual_inf,mean_fitness_active,mean_conserved_active,mean_immune_active,mean_replicative_active
./output/820+1+B/simulations/820+1+B_maxepi0.2_repcost0.001_conscost0_run2_rep0_counts.csv,91,2000,84,0,1,5,2,113,40,0.7231220287275485,1.0,0.8215569999999888,0.8801845405053578
